GrNr;TrialNr;ParticipantNr;EMO;SIG;SYNCIX
7;19;28;0;0.02499172;0.99025303
7;20;25;0;0.028311011;0.97796871
7;20;26;-1;0.036852376;0.95827401
7;20;27;-1;0.017725567;0.98601099
7;20;28;1;0.01974861;0.97838839
7;21;25;0;0.033815265;0.96307029
7;21;26;-1;0.009754426;0.96267173
7;21;27;0;0.007595243;0.97809665
7;21;28;-1;0.020591793;0.97247543
7;22;25;0;0.010929412;0.97686578
7;22;26;-1;0.027224432;0.97683291
7;22;27;0;0.00917488;0.98681679
7;22;28;1;0.00923792;0.98745737
7;23;25;0;0.024761327;0.97087948
7;23;26;-1;0.036288806;0.97065482
7;23;27;1;0.07957681;0.90916498
7;23;28;-1;0.032184752;0.98596607
7;24;25;0;0.053490631;0.94366265
7;24;26;-1;0.011553028;0.98351565
7;24;27;1;0.021119345;0.98801082
7;24;28;0;0.013632723;0.98780842
7;25;25;0;0.38960644;0.54530103
7;25;26;0;0.096134275;0.9803566
7;25;27;-1;0.15915822;0.97803569
7;25;28;0;0.039214308;0.94352285
7;26;25;0;0.025430323;0.96808577
7;26;26;0;0.019935394;0.97063274
7;26;27;-1;0.01637217;0.97745077
7;26;28;1;0.02623759;0.97014586
7;27;25;0;0.11340323;0.86931423
7;27;26;0;0.053438177;0.98087931
7;27;27;0;0.036535304;0.96200584
7;27;28;-1;0.022106075;0.96600661
7;28;25;0;0.010530849;0.97780333
7;28;26;0;0.016638555;0.9692879
7;28;27;0;0.045754803;0.9315117
7;28;28;1;0.02416305;0.9761015
7;29;25;0;0.024169392;0.98386601
7;29;26;0;0.029531112;0.98713981
7;29;27;1;0.1357741;0.96168487
7;29;28;-1;0.043449729;0.99362302
7;30;25;0;0.024244764;0.98358051
7;30;26;0;0.045036197;0.98053925
7;30;27;1;0.014143977;0.9813969
7;30;28;0;0.016882649;0.97608949
7;31;25;0;0.019315969;0.97068102
7;31;26;1;0.022597825;0.97795548
7;31;27;-1;0.013735716;0.96874133
7;31;28;0;0.01595878;0.98758018
7;32;25;0;0.007342859;0.98010888
7;32;26;1;0.013092971;0.97891155
7;32;27;-1;0.042115438;0.94259693
7;32;28;1;0.010224965;0.98478424
7;33;25;0;0.035420187;0.98095344
7;33;26;1;0.031015945;0.98932139
7;33;27;0;0.013739434;0.98342718
7;33;28;-1;0.018005817;0.98651146
7;34;25;0;0.017246766;0.97697536
7;34;26;1;0.011160995;0.98244161
7;34;27;0;0.015880584;0.99264833
7;34;28;1;0.011371997;0.99354677
7;35;25;0;0.012494301;0.97270102
7;35;26;1;0.017826505;0.9724268
7;35;27;1;0.068760173;0.88617397
7;35;28;-1;0.042320683;0.98796222
7;36;25;0;0.099119118;0.97418182
7;36;26;1;0.097450575;0.96533748
7;36;27;1;0.37414138;0.58329436
7;36;28;0;0.078194953;0.96476984
7;37;25;1;0.10043861;0.99432337
7;37;26;-1;0.19052154;0.98884385
7;37;27;-1;0.094348012;0.95591048
7;37;28;0;0.05998104;0.9800416
7;38;25;1;0.023353388;0.9661871
7;38;26;-1;0.029662872;0.97861621
7;38;27;-1;0.030074853;0.98158566
7;38;28;1;0.10795106;0.93671776
7;39;25;1;0.039301354;0.98890532
7;39;26;-1;0.022789665;0.98246825
7;39;27;0;0.055346989;0.98643665
7;39;28;-1;0.026311041;0.98795062
7;40;25;1;0.078033313;0.98453232
7;40;26;-1;0.016412517;0.9844888
7;40;27;0;0.019692546;0.94886923
7;40;28;1;0.019155854;0.98408667
7;41;25;1;0.024522885;0.98081512
7;41;26;-1;0.014307054;0.98541093
7;41;27;1;0.074925876;0.97360213
7;41;28;-1;0.021628221;0.97166341
7;42;25;1;0.035482629;0.95557886
7;42;26;-1;0.008131802;0.97483051
7;42;27;1;0.004397339;0.98258909
7;42;28;0;0.011789215;0.98981002
7;43;25;1;0.020389692;0.98752314
7;43;26;0;0.013357161;0.97650589
7;43;27;-1;0.039448867;0.95103958
7;43;28;0;0.049246748;0.95055281
7;44;25;1;0.068273477;0.95305047
7;44;26;0;0.078572283;0.98216153
7;44;27;-1;0.21129925;0.73564705
7;44;28;1;0.079858416;0.96154802
7;45;25;1;0.016525895;0.97966609
7;45;26;0;0.044199208;0.97735259
7;45;27;0;0.10006728;0.97239039
7;45;28;-1;0.018452021;0.97339082
7;46;25;1;0.030846324;0.95184406
7;46;26;0;0.014194536;0.98519499
7;46;27;0;0.077888815;0.92382679
7;46;28;1;0.016442941;0.98374571
7;47;25;1;0.020809829;0.98568448
7;47;26;0;0.044932426;0.97976993
7;47;27;1;0.054571757;0.97080087
7;47;28;-1;0.012779546;0.98677976
7;48;25;1;0.012132166;0.98944731
7;48;26;0;0.015632789;0.98436704
7;48;27;1;0.062131832;0.97529943
7;48;28;0;0.016043062;0.98465059
7;49;25;1;0.025932353;0.93485412
7;49;26;1;0.086834499;0.97200992
7;49;27;-1;0.028605733;0.98273112
7;49;28;0;0.039349859;0.97855797
7;50;25;1;0.035341022;0.98804418
7;50;26;1;0.036137477;0.98328882
7;50;27;-1;0.033301846;0.93416645
7;50;28;1;0.016491051;0.96472538
7;51;25;1;0.03034582;0.94278399
7;51;26;1;0.039506347;0.9713082
7;51;27;0;0.16359925;0.86832628
7;51;28;-1;0.042550144;0.95669955
7;52;25;1;0.045711101;0.96539713
7;52;26;1;0.033357037;0.9829051
7;52;27;0;0.0740149;0.91205347
7;52;28;1;0.026618323;0.95413541
7;53;25;1;0.02228121;0.9791302
7;53;26;1;0.011713031;0.98353922
7;53;27;1;0.021184027;0.96613029
7;53;28;-1;0.018373896;0.98303847
7;54;25;1;0.010522753;0.96994918
7;54;26;1;0.02296545;0.97419648
7;54;27;1;0.078321401;0.90603276
7;54;28;0;0.032807464;0.98613148
8;1;29;-1;0.070713472;0.88913078
8;1;30;-1;0.18108148;0.75385584
8;1;31;-1;0.027958126;0.92518123
8;1;32;0;0.049386015;0.94560247
8;2;29;-1;0.25130986;0.97766441
8;2;30;-1;0.075651335;0.97106819
8;2;31;-1;0.043723352;0.9816232
8;2;32;1;0.071080683;0.95364146
8;3;29;-1;0.022317482;0.97850231
8;3;30;-1;0.003868248;0.98288488
8;3;31;0;0.018249554;0.98008004
8;3;32;-1;0.009029245;0.98973697
8;4;29;-1;0.18568181;0.98433868
8;4;30;-1;0.047781083;0.96610738
8;4;31;0;0.053491122;0.96650834
8;4;32;1;0.018625667;0.96712556
8;5;29;-1;0.014432282;0.9775038
8;5;30;-1;0.011442387;0.97597241
8;5;31;1;0.008415264;0.98431794
8;5;32;-1;0.039601009;0.97706618
8;6;29;-1;0.051962614;0.93526595
8;6;30;-1;0.023639738;0.98835255
8;6;31;1;0.007038722;0.97379377
8;6;32;0;0.017591806;0.9825515
8;7;29;-1;0.20850857;0.97904848
8;7;30;0;0.020626186;0.97493201
8;7;31;-1;0.024415579;0.96585281
8;7;32;0;0.068727304;0.96950091
8;8;29;-1;0.012164956;0.99395503
8;8;30;0;0.027016009;0.98971236
8;8;31;-1;0.005588004;0.99041328
8;8;32;1;0.011278379;0.97512421
8;9;29;-1;0.03243134;0.98003447
8;9;30;0;0.02386885;0.98571143
8;9;31;0;0.038687917;0.98763556
8;9;32;-1;0.019931349;0.99074957
8;10;29;-1;0.31707526;0.98743269
8;10;30;0;0.076536482;0.98846638
8;10;31;0;0.051046772;0.97907286
8;10;32;1;0.057779471;0.98911722
8;11;29;-1;0.012247243;0.97435407
8;11;30;0;0.013569537;0.96650296
8;11;31;1;0.021663879;0.98498765
8;11;32;-1;0.031659488;0.97900176
8;12;29;-1;0.00873163;0.97537632
8;12;30;0;0.016571836;0.98778051
8;12;31;1;0.011529859;0.98226726
8;12;32;0;0.040380015;0.94557036
8;13;29;-1;0.01313222;0.97273758
8;13;30;1;0.017744083;0.97050508
8;13;31;-1;0.010687906;0.98428205
8;13;32;0;0.009672312;0.98292851
8;14;29;-1;0.027706351;0.97575594
8;14;30;1;0.025357593;0.98118128
8;14;31;-1;0.02167034;0.96659121
8;14;32;1;0.020142939;0.95324253
8;15;29;-1;0.017778243;0.97096087
8;15;30;1;0.011015043;0.97177418
8;15;31;0;0.02507809;0.97783788
8;15;32;-1;0.016879944;0.96762417
8;16;29;-1;0.022117755;0.98700838
8;16;30;1;0.013356821;0.98071851
8;16;31;0;0.015910424;0.96637546
8;16;32;1;0.017838729;0.9920566
8;17;29;-1;0.029599387;0.95311437
8;17;30;1;0.016613322;0.97102721
8;17;31;1;0.018132825;0.9857011
8;17;32;-1;0.010979322;0.9806255
8;18;29;-1;0.056489129;0.90833447
8;18;30;1;0.027936;0.98076959
8;18;31;1;0.019887941;0.97304819
8;18;32;0;0.049407584;0.94044086
8;19;29;0;0.011403338;0.99062683
8;19;30;-1;0.00906097;0.98546741
8;19;31;-1;0.005867;0.98765951
8;19;32;0;0.021392436;0.97898303
8;20;29;0;0.16194662;0.9844193
8;20;30;-1;0.010576631;0.98984079
8;20;31;-1;0.048628704;0.9842334
8;20;32;1;0.028001043;0.99031929
8;21;29;0;0.00807169;0.98985654
8;21;30;-1;0.007825627;0.98121701
8;21;31;0;0.004431008;0.98736582
8;21;32;-1;0.012247975;0.98652146
8;22;29;0;0.007674887;0.9881637
8;22;30;-1;0.018921288;0.98580966
8;22;31;0;0.016236501;0.97999752
8;22;32;1;0.026473569;0.97881129
8;23;29;0;0.0467584;0.97485161
8;23;30;-1;0.023558871;0.9766875
8;23;31;1;0.019396036;0.97998752
8;23;32;-1;0.013345121;0.98313204
8;24;29;0;0.086408532;0.94527613
8;24;30;-1;0.027031046;0.97954738
8;24;31;1;0.036638653;0.98938751
8;24;32;0;0.03277496;0.98136766
8;25;29;0;0.042942423;0.97248385
8;25;30;0;0.017680153;0.99131333
8;25;31;-1;0.013919929;0.99099029
8;25;32;0;0.01299025;0.98116724
8;26;29;0;0.40370174;0.96215073
8;26;30;0;0.10029029;0.98373247
8;26;31;-1;0.11911786;0.98544956
8;26;32;1;0.013909822;0.9297753
8;27;29;0;0.010884415;0.9878101
8;27;30;0;0.011565792;0.99438292
8;27;31;0;0.018548361;0.96730648
8;27;32;-1;0.010174256;0.9748886
8;28;29;0;0.12430171;0.98232288
8;28;30;0;0.026783485;0.99363055
8;28;31;0;0.017038179;0.99598877
8;28;32;1;0.030671238;0.98905286
8;29;29;0;0.011714426;0.98721914
8;29;30;0;0.014471107;0.9802406
8;29;31;1;0.014101123;0.9898866
8;29;32;-1;0.027400775;0.96372534
8;30;29;0;0.015952887;0.98958554
8;30;30;0;0.02256258;0.98015815
8;30;31;1;0.029467163;0.95829455
8;30;32;0;0.011036155;0.98001307
8;31;29;0;0.042874434;0.96956314
8;31;30;1;0.024072516;0.9886047
8;31;31;-1;0.018467922;0.9656954
8;31;32;0;0.020726329;0.97775953
8;32;29;0;0.097693003;0.98687128
8;32;30;1;0.009041002;0.9883826
8;32;31;-1;0.29716256;0.98966754
8;32;32;1;0.046293424;0.99143876
8;33;29;0;0.040829323;0.97470986
8;33;30;1;0.00988661;0.99025376
8;33;31;0;0.009615327;0.97861314
8;33;32;-1;0.021672582;0.99313943
8;34;29;0;0.022611888;0.96049728
8;34;30;1;0.033929255;0.96431427
8;34;31;0;0.019464051;0.98663826
8;34;32;1;0.025661077;0.97962753
8;35;29;0;0.019490645;0.96852415
8;35;30;1;0.00561396;0.98761023
8;35;31;1;0.004213445;0.98390817
8;35;32;-1;0.01146218;0.98058409
8;36;29;0;0.033027511;0.96175912
8;36;30;1;0.005335917;0.99078221
8;36;31;1;0.016540893;0.97877698
8;36;32;0;0.015188129;0.9893976
8;37;29;1;0.096843161;0.95063294
8;37;30;-1;0.040879714;0.99050089
8;37;31;-1;0.010407224;0.96590596
8;37;32;0;0.02668971;0.99055304
8;38;29;1;0.014421567;0.9762377
8;38;30;-1;0.010876027;0.9847804
8;38;31;-1;0.006102411;0.98117317
8;38;32;1;0.013283877;0.97756708
8;39;29;1;0.021436903;0.98827498
8;39;30;-1;0.010511221;0.98526734
8;39;31;0;0.018686343;0.97788014
8;39;32;-1;0.013824125;0.98994406
8;40;29;1;0.027086114;0.99036322
8;40;30;-1;0.00954778;0.98894252
8;40;31;0;0.009986742;0.99047569
8;40;32;1;0.005210302;0.98720095
8;41;29;1;0.023985405;0.97369659
8;41;30;-1;0.008995368;0.99154211
8;41;31;1;0.016962256;0.98514646
8;41;32;-1;0.011107342;0.98057026
8;42;29;1;0.037251633;0.97061375
8;42;30;-1;0.020536939;0.98774546
8;42;31;1;0.022880782;0.99194489
8;42;32;0;0.016243211;0.96780343
8;43;29;1;0.030113512;0.96178987
8;43;30;0;0.006161352;0.98473628
8;43;31;-1;0.023052254;0.96538856
8;43;32;0;0.015137855;0.98436569
8;44;29;1;0.010700954;0.98432453
8;44;30;0;0.005096535;0.98150818
8;44;31;-1;0.013142912;0.98169703
8;44;32;1;0.054715063;0.95016784
8;45;29;1;0.006279281;0.97730527
8;45;30;0;0.018231629;0.99261807
8;45;31;0;0.01126078;0.98347306
8;45;32;-1;0.047281787;0.98588916
8;46;29;1;0.006595384;0.98755095
8;46;30;0;0.006246942;0.98869019
8;46;31;0;0.005870401;0.98490337
8;46;32;1;0.008957216;0.98213632
8;47;29;1;0.013699016;0.9937597
8;47;30;0;0.007686203;0.98963319
8;47;31;1;0.005907053;0.9880516
8;47;32;-1;0.002703006;0.99159114
8;48;29;1;0.006502986;0.9913902
8;48;30;0;0.004492225;0.99335068
8;48;31;1;0.005105694;0.98898524
8;48;32;0;0.015290357;0.97834626
8;49;29;1;0.015601885;0.97826865
8;49;30;1;0.012209895;0.98828817
8;49;31;-1;0.011430637;0.97533909
8;49;32;0;0.008673743;0.97797714
8;50;29;1;0.044155412;0.97341925
8;50;30;1;0.008086055;0.99230792
8;50;31;-1;0.0053313;0.98359375
8;50;32;1;0.010687565;0.98550917
8;51;29;1;0.017753646;0.99202373
8;51;30;1;0.019416992;0.97435567
8;51;31;0;0.018490609;0.97934153
8;51;32;-1;0.010609855;0.98896284
8;52;29;1;0.044594112;0.99234362
8;52;30;1;0.01383636;0.98800678
8;52;31;0;0.018895925;0.98929472
8;52;32;1;0.12059444;0.98727258
8;53;29;1;0.002764671;0.99030803
8;53;30;1;0.006034127;0.98940392
8;53;31;1;0.004826421;0.98639902
8;53;32;-1;0.007091923;0.98446627
8;54;29;1;0.009632629;0.98559683
8;54;30;1;0.005180978;0.98925572
8;54;31;1;0.006564928;0.98889262
8;54;32;0;0.010547705;0.98408914
9;1;33;-1;0.05286331;0.98627221
9;1;34;-1;0.16172188;0.91368639
9;1;35;-1;0.032742871;0.97261259
9;1;36;0;0.044660547;0.92353156
9;2;33;-1;0.014207557;0.97475781
9;2;34;-1;0.088221998;0.97274781
9;2;35;-1;0.014305065;0.97276158
9;2;36;1;0.029481978;0.97777555
9;3;33;-1;0.072780195;0.89895667
9;3;34;-1;0.17870181;0.94055911
9;3;35;0;0.15860308;0.95135044
9;3;36;-1;0.3990042;0.4848678
9;4;33;-1;0.012942664;0.954012
9;4;34;-1;0.02073146;0.97352629
9;4;35;0;0.025060124;0.99168509
9;4;36;1;0.052514414;0.98247105
9;5;33;-1;0.041743928;0.97506282
9;5;34;-1;0.029951971;0.97939632
9;5;35;1;0.030088267;0.98551783
9;5;36;-1;0.13533725;0.94120148
9;6;33;-1;0.15735019;0.86722081
9;6;34;-1;0.35457561;0.38439007
9;6;35;1;0.37782229;0.38286829
9;6;36;0;0.2205606;0.89975705
9;7;33;-1;0.027440692;0.96765489
9;7;34;0;0.008979248;0.96469517
9;7;35;-1;0.030269525;0.98687068
9;7;36;0;0.057293827;0.9537357
9;8;33;-1;0.032190189;0.97641711
9;8;34;0;0.030176663;0.94018045
9;8;35;-1;0.018097312;0.97379633
9;8;36;1;0.043818904;0.9307558
9;9;33;-1;0.068159566;0.94374199
9;9;34;0;0.067057553;0.96373182
9;9;35;0;0.029616344;0.97293019
9;9;36;-1;0.27444213;0.89334864
9;10;33;-1;0.054591046;0.9183292
9;10;34;0;0.024732037;0.97530953
9;10;35;0;0.025621478;0.98510158
9;10;36;1;0.030826266;0.97550862
9;11;33;-1;0.10275206;0.88131834
9;11;34;0;0.11671514;0.79804038
9;11;35;1;0.066654534;0.96881506
9;11;36;-1;0.037515142;0.93327385
9;12;33;-1;0.087660972;0.80227107
9;12;34;0;0.220274;0.68411183
9;12;35;1;0.099032461;0.9231198
9;12;36;0;0.089214199;0.89352904
9;13;33;-1;0.02061266;0.98228598
9;13;34;1;0.029229651;0.95230206
9;13;35;-1;0.019916761;0.97819282
9;13;36;0;0.012943725;0.97003146
9;14;33;-1;0.026327634;0.95949784
9;14;34;1;0.013997792;0.95845657
9;14;35;-1;0.033653722;0.95599171
9;14;36;1;0.019639366;0.94931941
9;15;33;-1;0.37956686;0.95660065
9;15;34;1;0.17846466;0.94377652
9;15;35;0;0.20715018;0.96597304
9;15;36;-1;0.26324628;0.75267656
9;16;33;-1;0.1151672;0.91401268
9;16;34;1;0.56240969;0.31891205
9;16;35;0;0.1461041;0.9323596
9;16;36;1;0.17253843;0.95793295
9;17;33;-1;0.0237068;0.95821263
9;17;34;1;0.021309271;0.97578435
9;17;35;1;0.019558832;0.99263082
9;17;36;-1;0.026828128;0.9593317
9;18;33;-1;0.19884927;0.72816627
9;18;34;1;0.067443122;0.94850203
9;18;35;1;0.080336776;0.96075816
9;18;36;0;0.043102703;0.93836008
9;19;33;0;0.17408613;0.76220911
9;19;34;-1;0.09563828;0.79166007
9;19;35;-1;0.083188111;0.94995761
9;19;36;0;0.11182165;0.94116841
9;20;33;0;0.062038282;0.97547018
9;20;34;-1;0.29371687;0.73300468
9;20;35;-1;0.074418203;0.9766538
9;20;36;1;0.1028488;0.98262922
9;21;33;0;0.049507532;0.92310682
9;21;34;-1;0.32467819;0.6211928
9;21;35;0;0.11184723;0.9629442
9;21;36;-1;0.082296917;0.95311755
9;22;33;0;0.052105012;0.96819846
9;22;34;-1;0.2238011;0.74235211
9;22;35;0;0.072907461;0.9829966
9;22;36;1;0.041741955;0.96976567
9;23;33;0;0.089276253;0.9769409
9;23;34;-1;0.056772944;0.95256079
9;23;35;1;0.040628247;0.95718918
9;23;36;-1;0.18254452;0.93327375
9;24;33;0;0.13056484;0.75107768
9;24;34;-1;0.12535735;0.94182986
9;24;35;1;0.080715507;0.95559301
9;24;36;0;0.085018226;0.97139982
9;25;33;0;0.12114991;0.91867467
9;25;34;0;0.36340849;0.69765555
9;25;35;-1;0.13405121;0.97727307
9;25;36;0;0.093055074;0.95032104
9;26;33;0;0.061265953;0.92997728
9;26;34;0;0.037040527;0.95769353
9;26;35;-1;0.018402031;0.98543054
9;26;36;1;0.009713786;0.97603577
9;27;33;0;0.045636968;0.94585065
9;27;34;0;0.24138931;0.86495074
9;27;35;0;0.057968832;0.97544286
9;27;36;-1;0.051972058;0.96511711
9;28;33;0;0.11181651;0.84297813
9;28;34;0;0.035126948;0.9854827
9;28;35;0;0.028822358;0.97355998
9;28;36;1;0.055756726;0.96697758
9;29;33;0;0.08622556;0.84220213
9;29;34;0;0.063705598;0.92302915
9;29;35;1;0.088768832;0.97775554
9;29;36;-1;0.075711949;0.86957982
9;30;33;0;0.19211136;0.77051195
9;30;34;0;0.070410148;0.98420397
9;30;35;1;0.05627284;0.95470031
9;30;36;0;0.044893977;0.97362279
9;31;33;0;0.0226874;0.97543581
9;31;34;1;0.021809534;0.96840466
9;31;35;-1;0.028683074;0.98080055
9;31;36;0;0.019453103;0.98583847
9;32;33;0;0.015761192;0.9806117
9;32;34;1;0.022108407;0.9534185
9;32;35;-1;0.022629626;0.9827731
9;32;36;1;0.048501368;0.96138514
9;33;33;0;0.071842013;0.86837404
9;33;34;1;0.044602245;0.97440743
9;33;35;0;0.07032999;0.96844269
9;33;36;-1;0.040294984;0.97412981
9;34;33;0;0.01182055;0.98102941
9;34;34;1;0.014307957;0.96807869
9;34;35;0;0.017817248;0.98776679
9;34;36;1;0.011801014;0.97627369
9;35;33;0;0.034207771;0.96502869
9;35;34;1;0.030209031;0.95706503
9;35;35;1;0.030002592;0.97058216
9;35;36;-1;0.020571837;0.95642202
9;36;33;0;0.016686468;0.95706658
9;36;34;1;0.044954787;0.96189059
9;36;35;1;0.013361443;0.97366073
9;36;36;0;0.011743654;0.97113118
9;37;33;1;0.010339419;0.97832637
9;37;34;-1;0.017959346;0.96895839
9;37;35;-1;0.007211443;0.98066941
9;37;36;0;0.008884966;0.97850805
9;38;33;1;0.022357788;0.9755381
9;38;34;-1;0.017864786;0.97939013
9;38;35;-1;0.03164181;0.97659853
9;38;36;1;0.014549507;0.98092577
9;39;33;1;0.040681404;0.98088129
9;39;34;-1;0.096425096;0.95914947
9;39;35;0;0.027177789;0.97861352
9;39;36;-1;0.012616468;0.98036039
9;40;33;1;0.030846029;0.9764805
9;40;34;-1;0.055891484;0.94898189
9;40;35;0;0.030854493;0.97701463
9;40;36;1;0.021080565;0.97846935
9;41;33;1;0.019933794;0.98544861
9;41;34;-1;0.040828689;0.94182553
9;41;35;1;0.014675366;0.97020209
9;41;36;-1;0.011897548;0.97771806
9;42;33;1;0.13552038;0.97187793
9;42;34;-1;0.42448666;0.44947453
9;42;35;1;0.10791487;0.97795165
9;42;36;0;0.074027512;0.92610795
9;43;33;1;0.020344157;0.97875027
9;43;34;0;0.073210294;0.94788923
9;43;35;-1;0.022713905;0.98203515
9;43;36;0;0.016145599;0.97828264
9;44;33;1;0.041146114;0.90086709
9;44;34;0;0.080915607;0.9487331
9;44;35;-1;0.044506784;0.96012752
9;44;36;1;0.039729179;0.97914798
9;45;33;1;0.024848017;0.97131938
9;45;34;0;0.094127699;0.85779738
9;45;35;0;0.058535132;0.96655579
9;45;36;-1;0.028602671;0.93619195
9;46;33;1;0.03932189;0.85261441
9;46;34;0;0.12783437;0.79190815
9;46;35;0;0.088309822;0.95847402
9;46;36;1;0.097757885;0.8297969
9;47;33;1;0.065820565;0.94279465
9;47;34;0;0.064517072;0.83917278
9;47;35;1;0.065115557;0.93221203
9;47;36;-1;0.14934987;0.81319532
9;48;33;1;0.076512009;0.96398548
9;48;34;0;0.29567533;0.66701978
9;48;35;1;0.077022632;0.95701298
9;48;36;0;0.062763787;0.93185771
9;49;33;1;0.074656941;0.83910288
9;49;34;1;0.30596709;0.73760967
9;49;35;-1;0.077198389;0.97274496
9;49;36;0;0.11367423;0.94681082
9;50;33;1;0.10420806;0.96362843
9;50;34;1;0.41993199;0.52277375
9;50;35;-1;0.099585292;0.96549553
9;50;36;1;0.10423632;0.93871183
9;51;33;1;0.07755716;0.86779282
9;51;34;1;0.060641157;0.96141075
9;51;35;0;0.061178408;0.96890174
9;51;36;-1;0.071550861;0.98949658
9;52;33;1;0.085390554;0.83978956
9;52;34;1;0.22902305;0.81705812
9;52;35;0;0.063242102;0.92080124
9;52;36;1;0.054378555;0.94537275
9;53;33;1;0.039281046;0.9586109
9;53;34;1;0.19872379;0.85315351
9;53;35;1;0.039088117;0.98354301
9;53;36;-1;0.050204912;0.97252426
9;54;33;1;0.12442532;0.97523975
9;54;34;1;0.41984014;0.54326253
9;54;35;1;0.1131465;0.97413682
9;54;36;0;0.080521812;0.96269078
10;1;37;-1;0.35070135;0.35551854
10;1;38;-1;0.12045432;0.73831468
10;1;39;-1;0.44975548;0.59623682
10;1;40;0;0.075662624;0.74457031
10;2;37;-1;0.42612597;0.21349503
10;2;38;-1;0.15743354;0.85371398
10;2;39;-1;0.48467737;0.1552022
10;2;40;1;0.11391187;0.82297414
10;3;37;-1;0.33338274;0.38427264
10;3;38;-1;0.089152295;0.82781338
10;3;39;0;0.35438074;0.36552397
10;3;40;-1;0.090353731;0.84468862
10;4;37;-1;0.6142668;0.30629947
10;4;38;-1;0.14636042;0.84071421
10;4;39;0;0.19726407;0.47848169
10;4;40;1;0.2169195;0.89630258
10;5;37;-1;0.64639339;0.94674229
10;5;38;-1;0.14033755;0.98078853
10;5;39;1;0.188569;0.98150985
10;5;40;-1;0.079387323;0.98643073
10;6;37;-1;0.23704176;0.93312788
10;6;38;-1;0.07644794;0.98815523
10;6;39;1;0.09787263;0.98685781
10;6;40;0;0.075778167;0.93835692
10;7;37;-1;0.026160716;0.96240929
10;7;38;0;0.08153036;0.97856621
10;7;39;-1;0.035983782;0.93429592
10;7;40;0;0.041596132;0.97435628
10;8;37;-1;0.26735713;0.97034399
10;8;38;0;0.053024308;0.97077029
10;8;39;-1;0.074601275;0.94337995
10;8;40;1;0.027787622;0.96173822
10;9;37;-1;0.35702618;0.9746486
10;9;38;0;0.035418137;0.9859318
10;9;39;0;0.1241869;0.99198025
10;9;40;-1;0.076780974;0.99161206
10;10;37;-1;0.19707938;0.90803192
10;10;38;0;0.035131482;0.97775436
10;10;39;0;0.027157566;0.97965046
10;10;40;1;0.062281552;0.98189429
10;11;37;-1;0.13104298;0.98104406
10;11;38;0;0.025003188;0.98087559
10;11;39;1;0.033688014;0.96262645
10;11;40;-1;0.019576109;0.9712452
10;12;37;-1;0.26310208;0.98395971
10;12;38;0;0.092024376;0.986142
10;12;39;1;0.11106459;0.9838421
10;12;40;0;0.1035124;0.96848961
10;13;37;-1;0.078431478;0.91489988
10;13;38;1;0.027349474;0.98196596
10;13;39;-1;0.054418902;0.97273517
10;13;40;0;0.027431372;0.97100049
10;14;37;-1;0.18931904;0.95789568
10;14;38;1;0.048227302;0.99286861
10;14;39;-1;0.065542696;0.98238134
10;14;40;1;0.052609218;0.98374018
10;15;37;-1;0.3599143;0.86930122
10;15;38;1;0.021053216;0.96198957
10;15;39;0;0.12843846;0.97356743
10;15;40;-1;0.047700329;0.97606512
10;16;37;-1;0.075153851;0.98154162
10;16;38;1;0.028881964;0.98079959
10;16;39;0;0.044690419;0.97012467
10;16;40;1;0.030376793;0.95507489
10;17;37;-1;0.018873029;0.98707581
10;17;38;1;0.037385559;0.97740529
10;17;39;1;0.017076914;0.9739126
10;17;40;-1;0.032313769;0.94635301
10;18;37;-1;0.17008954;0.96306362
10;18;38;1;0.049585823;0.98248896
10;18;39;1;0.040466966;0.98365792
10;18;40;0;0.017099026;0.97765759
10;19;37;0;0.30804859;0.98461049
10;19;38;-1;0.080863647;0.98696305
10;19;39;-1;0.10190945;0.9680585
10;19;40;0;0.049572266;0.98473492
10;20;37;0;0.085060196;0.97085308
10;20;38;-1;0.008860773;0.96933034
10;20;39;-1;0.029794267;0.9807021
10;20;40;1;0.018648816;0.96926171
10;21;37;0;0.046652056;0.97167488
10;21;38;-1;0.01446948;0.99064761
10;21;39;0;0.017250375;0.9791554
10;21;40;-1;0.011043507;0.98699055
10;22;37;0;0.11672204;0.98477734
10;22;38;-1;0.027687225;0.97602474
10;22;39;0;0.015528763;0.98560013
10;22;40;1;0.029494318;0.99393504
10;23;37;0;0.081765463;0.96415275
10;23;38;-1;0.02740426;0.98839346
10;23;39;1;0.019695993;0.9899683
10;23;40;-1;0.03059374;0.99013002
10;24;37;0;0.12009939;0.97726491
10;24;38;-1;0.03022676;0.97735455
10;24;39;1;0.054236352;0.98970028
10;24;40;0;0.051270222;0.985964
10;25;37;0;0.19884364;0.9229098
10;25;38;0;0.034799296;0.955686
10;25;39;-1;0.094157077;0.99197531
10;25;40;0;0.040750768;0.96954866
10;26;37;0;0.027061816;0.98348696
10;26;38;0;0.050551468;0.98208267
10;26;39;-1;0.021994503;0.97440478
10;26;40;1;0.009695911;0.9707613
10;27;37;0;0.15278032;0.97237791
10;27;38;0;0.024585617;0.9709962
10;27;39;0;0.043890841;0.98104885
10;27;40;-1;0.059618895;0.99052011
10;28;37;0;0.14817432;0.76155163
10;28;38;0;0.071873064;0.95522401
10;28;39;0;0.13868173;0.92635137
10;28;40;1;0.087852432;0.94198324
10;29;37;0;0.050682308;0.9764864
10;29;38;0;0.028462022;0.98909062
